date,locale,traffic,conversion
2023-09-28,AU,237,19
2023-09-28,BR,222,14
2023-09-28,CA,244,10
2023-09-28,DE,292,18
2023-09-28,ES,256,11
2023-09-28,FR,280,17
2023-09-28,GB,1509,49
2023-09-28,IN,404,7
2023-09-28,JP,472,25
2023-09-28,TR,236,4
2023-09-28,US,947,39
2023-09-29,AU,236,16
2023-09-29,BR,223,9
2023-09-29,CA,358,24
2023-09-29,DE,260,22
2023-09-29,ES,224,8
2023-09-29,FR,270,7
2023-09-29,GB,1290,36
2023-09-29,IN,451,3
2023-09-29,JP,447,37
2023-09-29,TR,197,9
2023-09-29,US,1208,32
2023-09-30,AU,175,9
2023-09-30,BR,129,1
2023-09-30,CA,272,8
2023-09-30,DE,191,4
2023-09-30,ES,138,2
2023-09-30,FR,218,4
2023-09-30,GB,1085,37
2023-09-30,IN,390,2
2023-09-30,JP,318,10
2023-09-30,TR,153,1
2023-09-30,US,1437,12
2023-10-01,AU,167,11
2023-10-01,BR,114,3
2023-10-01,CA,252,10
2023-10-01,DE,207,5
2023-10-01,ES,137,1
2023-10-01,FR,194,3
2023-10-01,GB,1043,31
2023-10-01,IN,349,11
2023-10-01,JP,294,20
2023-10-01,TR,169,0
2023-10-01,US,2027,10
2023-10-02,AU,267,17
2023-10-02,BR,256,15
2023-10-02,CA,413,20
2023-10-02,DE,297,29
2023-10-02,ES,271,9
2023-10-02,FR,279,15
2023-10-02,GB,1542,60
2023-10-02,IN,446,2
2023-10-02,JP,458,37
2023-10-02,TR,238,5
2023-10-02,US,817,51
2023-10-03,AU,256,23
2023-10-03,BR,255,13
2023-10-03,CA,358,30
2023-10-03,DE,313,15
2023-10-03,ES,260,12
2023-10-03,FR,277,13
2023-10-03,GB,1506,58
2023-10-03,IN,464,16
2023-10-03,JP,511,42
2023-10-03,TR,247,10
2023-10-03,US,802,39
2023-10-04,AU,245,13
2023-10-04,BR,258,14
2023-10-04,CA,350,19
2023-10-04,DE,304,22
2023-10-04,ES,251,8
2023-10-04,FR,299,18
2023-10-04,GB,1472,60
2023-10-04,IN,433,9
2023-10-04,JP,534,21
2023-10-04,TR,248,6
2023-10-04,US,819,36
2023-10-05,AU,269,11
2023-10-05,BR,203,13
2023-10-05,CA,371,22
2023-10-05,DE,321,23
2023-10-05,ES,261,9
2023-10-05,FR,265,18
2023-10-05,GB,1443,61
2023-10-05,IN,457,9
2023-10-05,JP,455,47
2023-10-05,TR,240,8
2023-10-05,US,717,25
2023-10-06,AU,219,11
2023-10-06,BR,215,10
2023-10-06,CA,353,16
2023-10-06,DE,298,17
2023-10-06,ES,225,4
2023-10-06,FR,255,11
2023-10-06,GB,1386,51
2023-10-06,IN,430,4
2023-10-06,JP,378,30
2023-10-06,TR,256,6
2023-10-06,US,708,32
2023-10-07,AU,180,9
2023-10-07,BR,134,6
2023-10-07,CA,296,4
2023-10-07,DE,168,7
2023-10-07,ES,159,1
2023-10-07,FR,184,2
2023-10-07,GB,933,22
2023-10-07,IN,374,3
2023-10-07,JP,255,15
2023-10-07,TR,166,0
2023-10-07,US,572,11
2023-10-08,AU,164,9
2023-10-08,BR,125,6
2023-10-08,CA,275,6
2023-10-08,DE,236,9
2023-10-08,ES,170,0
2023-10-08,FR,185,4
2023-10-08,GB,962,17
2023-10-08,IN,355,5
2023-10-08,JP,221,12
2023-10-08,TR,173,0
2023-10-08,US,614,8
2023-10-09,AU,221,14
2023-10-09,BR,224,7
2023-10-09,CA,328,8
2023-10-09,DE,305,13
2023-10-09,ES,244,8
2023-10-09,FR,276,11
2023-10-09,GB,1499,48
2023-10-09,IN,502,15
2023-10-09,JP,340,16
2023-10-09,TR,281,7
2023-10-09,US,910,26
2023-10-10,AU,231,17
2023-10-10,BR,232,14
2023-10-10,CA,386,17
2023-10-10,DE,331,21
2023-10-10,ES,274,6
2023-10-10,FR,296,21
2023-10-10,GB,1432,63
2023-10-10,IN,526,15
2023-10-10,JP,509,22
2023-10-10,TR,209,14
2023-10-10,US,852,47
2023-10-11,AU,253,16
2023-10-11,BR,214,9
2023-10-11,CA,395,16
2023-10-11,DE,271,12
2023-10-11,ES,256,2
2023-10-11,FR,279,9
2023-10-11,GB,1514,39
2023-10-11,IN,530,8
2023-10-11,JP,449,21
2023-10-11,TR,254,6
2023-10-11,US,893,34
2023-10-12,AU,266,13
2023-10-12,BR,155,6
2023-10-12,CA,362,17
2023-10-12,DE,280,14
2023-10-12,ES,203,8
2023-10-12,FR,260,16
2023-10-12,GB,1360,51
2023-10-12,IN,477,7
2023-10-12,JP,403,28
2023-10-12,TR,242,3
2023-10-12,US,864,43
2023-10-13,AU,194,21
2023-10-13,BR,197,7
2023-10-13,CA,384,19
2023-10-13,DE,237,22
2023-10-13,ES,220,6
2023-10-13,FR,261,17
2023-10-13,GB,1367,37
2023-10-13,IN,393,5
2023-10-13,JP,391,28
2023-10-13,TR,221,3
2023-10-13,US,856,32
2023-10-14,AU,183,9
2023-10-14,BR,154,3
2023-10-14,CA,295,7
2023-10-14,DE,209,2
2023-10-14,ES,165,3
2023-10-14,FR,194,4
2023-10-14,GB,1036,16
2023-10-14,IN,364,3
2023-10-14,JP,308,15
2023-10-14,TR,178,1
2023-10-14,US,669,13
2023-10-15,AU,216,13
2023-10-15,BR,154,3
2023-10-15,CA,289,5
2023-10-15,DE,283,5
2023-10-15,ES,156,3
2023-10-15,FR,197,7
2023-10-15,GB,1180,15
2023-10-15,IN,320,5
2023-10-15,JP,300,13
2023-10-15,TR,191,1
2023-10-15,US,623,12
2023-10-16,AU,282,23
2023-10-16,BR,241,14
2023-10-16,CA,405,28
2023-10-16,DE,277,14
2023-10-16,ES,217,11
2023-10-16,FR,305,21
2023-10-16,GB,1591,55
2023-10-16,IN,438,11
2023-10-16,JP,437,60
2023-10-16,TR,258,6
2023-10-16,US,1246,48
2023-10-17,AU,247,26
2023-10-17,BR,276,10
2023-10-17,CA,390,22
2023-10-17,DE,289,27
2023-10-17,ES,240,1
2023-10-17,FR,276,19
2023-10-17,GB,1532,60
2023-10-17,IN,448,11
2023-10-17,JP,434,35
2023-10-17,TR,272,12
2023-10-17,US,2043,35
2023-10-18,AU,272,12
2023-10-18,BR,213,14
2023-10-18,CA,397,23
2023-10-18,DE,267,10
2023-10-18,ES,232,5
2023-10-18,FR,259,16
2023-10-18,GB,1454,52
2023-10-18,IN,455,7
2023-10-18,JP,431,35
2023-10-18,TR,278,10
2023-10-18,US,7379,43
2023-10-19,AU,251,12
2023-10-19,BR,231,15
2023-10-19,CA,340,17
2023-10-19,DE,280,13
2023-10-19,ES,227,5
2023-10-19,FR,234,10
2023-10-19,GB,1502,47
2023-10-19,IN,465,5
2023-10-19,JP,426,20
2023-10-19,TR,232,5
2023-10-19,US,895,29
2023-10-20,AU,200,8
2023-10-20,BR,214,11
2023-10-20,CA,371,18
2023-10-20,DE,258,10
2023-10-20,ES,230,2
2023-10-20,FR,246,8
2023-10-20,GB,1325,49
2023-10-20,IN,444,8
2023-10-20,JP,431,30
2023-10-20,TR,241,5
2023-10-20,US,1267,29
2023-10-21,AU,183,11
2023-10-21,BR,147,3
2023-10-21,CA,266,9
2023-10-21,DE,184,2
2023-10-21,ES,146,3
2023-10-21,FR,212,3
2023-10-21,GB,973,14
2023-10-21,IN,313,5
2023-10-21,JP,265,15
2023-10-21,TR,145,0
2023-10-21,US,1123,15
2023-10-22,AU,158,11
2023-10-22,BR,163,3
2023-10-22,CA,269,6
2023-10-22,DE,225,3
2023-10-22,ES,177,4
2023-10-22,FR,183,6
2023-10-22,GB,1011,32
2023-10-22,IN,333,3
2023-10-22,JP,273,17
2023-10-22,TR,175,0
2023-10-22,US,1584,17
2023-10-23,AU,241,13
2023-10-23,BR,221,13
2023-10-23,CA,342,26
2023-10-23,DE,335,14
2023-10-23,ES,259,9
2023-10-23,FR,320,18
2023-10-23,GB,1447,54
2023-10-23,IN,369,6
2023-10-23,JP,434,39
2023-10-23,TR,279,10
2023-10-23,US,1850,48
2023-10-24,AU,242,17
2023-10-24,BR,260,9
2023-10-24,CA,380,23
2023-10-24,DE,319,24
2023-10-24,ES,226,6
2023-10-24,FR,270,11
2023-10-24,GB,1446,43
2023-10-24,IN,439,5
2023-10-24,JP,452,23
2023-10-24,TR,227,7
2023-10-24,US,1567,35
2023-10-25,AU,280,20
2023-10-25,BR,228,15
2023-10-25,CA,386,24
2023-10-25,DE,294,19
2023-10-25,ES,225,7
2023-10-25,FR,284,23
2023-10-25,GB,1409,49
2023-10-25,IN,421,9
2023-10-25,JP,445,28
2023-10-25,TR,265,4
2023-10-25,US,1075,37
2023-10-26,AU,254,12
2023-10-26,BR,236,9
2023-10-26,CA,348,23
2023-10-26,DE,284,16
2023-10-26,ES,248,12
2023-10-26,FR,290,18
2023-10-26,GB,1490,59
2023-10-26,IN,479,9
2023-10-26,JP,437,29
2023-10-26,TR,209,5
2023-10-26,US,834,26
2023-10-27,AU,236,12
2023-10-27,BR,232,7
2023-10-27,CA,383,13
2023-10-27,DE,285,10
2023-10-27,ES,215,4
2023-10-27,FR,258,18
2023-10-27,GB,1397,54
2023-10-27,IN,440,3
2023-10-27,JP,397,30
2023-10-27,TR,228,6
2023-10-27,US,815,19
2023-10-28,AU,167,5
2023-10-28,BR,149,7
2023-10-28,CA,294,10
2023-10-28,DE,173,5
2023-10-28,ES,164,3
2023-10-28,FR,222,3
2023-10-28,GB,990,15
2023-10-28,IN,373,2
2023-10-28,JP,235,9
2023-10-28,TR,130,0
2023-10-28,US,633,8
2023-10-29,AU,145,9
2023-10-29,BR,148,2
2023-10-29,CA,253,7
2023-10-29,DE,227,2
2023-10-29,ES,137,3
2023-10-29,FR,207,4
2023-10-29,GB,970,18
2023-10-29,IN,320,1
2023-10-29,JP,291,20
2023-10-29,TR,160,0
2023-10-29,US,634,6
2023-10-30,AU,258,24
2023-10-30,BR,253,12
2023-10-30,CA,335,39
2023-10-30,DE,305,20
2023-10-30,ES,224,10
2023-10-30,FR,330,25
2023-10-30,GB,1438,62
2023-10-30,IN,443,11
2023-10-30,JP,422,32
2023-10-30,TR,254,5
2023-10-30,US,872,37
2023-10-31,AU,288,11
2023-10-31,BR,245,10
2023-10-31,CA,412,22
2023-10-31,DE,306,18
2023-10-31,ES,244,7
2023-10-31,FR,313,16
2023-10-31,GB,1503,60
2023-10-31,IN,454,10
2023-10-31,JP,527,35
2023-10-31,TR,255,5
2023-10-31,US,902,26
2023-11-01,AU,288,13
2023-11-01,BR,233,16
2023-11-01,CA,395,19
2023-11-01,DE,327,18
2023-11-01,ES,213,9
2023-11-01,FR,324,12
2023-11-01,GB,1509,57
2023-11-01,IN,473,6
2023-11-01,JP,472,22
2023-11-01,TR,235,7
2023-11-01,US,801,31
2023-11-02,AU,373,22
2023-11-02,BR,261,15
2023-11-02,CA,493,24
2023-11-02,DE,379,17
2023-11-02,ES,325,10
2023-11-02,FR,392,16
2023-11-02,GB,1609,56
2023-11-02,IN,557,7
2023-11-02,JP,498,28
2023-11-02,TR,314,6
2023-11-02,US,1500,47
2023-11-03,AU,279,25
2023-11-03,BR,225,8
2023-11-03,CA,423,22
2023-11-03,DE,293,17
2023-11-03,ES,242,4
2023-11-03,FR,294,16
2023-11-03,GB,1521,52
2023-11-03,IN,570,11
2023-11-03,JP,356,28
2023-11-03,TR,234,4
2023-11-03,US,2195,33
2023-11-04,AU,240,11
2023-11-04,BR,160,5
2023-11-04,CA,320,8
2023-11-04,DE,201,7
2023-11-04,ES,188,6
2023-11-04,FR,229,7
2023-11-04,GB,1154,22
2023-11-04,IN,494,5
2023-11-04,JP,306,9
2023-11-04,TR,183,0
2023-11-04,US,1904,17
2023-11-05,AU,245,13
2023-11-05,BR,132,6
2023-11-05,CA,270,5
2023-11-05,DE,234,5
2023-11-05,ES,150,5
2023-11-05,FR,210,3
2023-11-05,GB,1299,25
2023-11-05,IN,423,1
2023-11-05,JP,269,25
2023-11-05,TR,194,2
2023-11-05,US,1816,10
2023-11-06,AU,299,20
2023-11-06,BR,284,13
2023-11-06,CA,405,30
2023-11-06,DE,305,28
2023-11-06,ES,266,13
2023-11-06,FR,342,11
2023-11-06,GB,1709,75
2023-11-06,IN,598,6
2023-11-06,JP,489,54
2023-11-06,TR,294,5
2023-11-06,US,2573,38
2023-11-07,AU,308,19
2023-11-07,BR,346,13
2023-11-07,CA,421,17
2023-11-07,DE,323,29
2023-11-07,ES,297,7
2023-11-07,FR,322,20
2023-11-07,GB,1813,50
2023-11-07,IN,541,9
2023-11-07,JP,441,32
2023-11-07,TR,275,5
2023-11-07,US,2553,41
2023-11-08,AU,343,16
2023-11-08,BR,276,8
2023-11-08,CA,417,12
2023-11-08,DE,360,24
2023-11-08,ES,332,3
2023-11-08,FR,297,11
2023-11-08,GB,1605,45
2023-11-08,IN,507,6
2023-11-08,JP,492,24
2023-11-08,TR,271,8
2023-11-08,US,2634,39
2023-11-09,AU,298,22
2023-11-09,BR,259,8
2023-11-09,CA,352,16
2023-11-09,DE,314,8
2023-11-09,ES,274,2
2023-11-09,FR,270,12
2023-11-09,GB,1617,48
2023-11-09,IN,534,9
2023-11-09,JP,469,22
2023-11-09,TR,248,7
2023-11-09,US,2517,32
2023-11-10,AU,264,10
2023-11-10,BR,255,5
2023-11-10,CA,246,15
2023-11-10,DE,303,15
2023-11-10,ES,255,8
2023-11-10,FR,307,13
2023-11-10,GB,1485,49
2023-11-10,IN,461,5
2023-11-10,JP,421,24
2023-11-10,TR,277,7
2023-11-10,US,892,35
2023-11-11,AU,197,7
2023-11-11,BR,153,4
2023-11-11,CA,218,8
2023-11-11,DE,203,6
2023-11-11,ES,184,5
2023-11-11,FR,226,4
2023-11-11,GB,1102,21
2023-11-11,IN,415,6
2023-11-11,JP,259,10
2023-11-11,TR,221,0
2023-11-11,US,690,11
2023-11-12,AU,135,0
2023-11-12,BR,44,0
2023-11-12,CA,61,0
2023-11-12,DE,71,0
2023-11-12,ES,55,0
2023-11-12,FR,72,0
2023-11-12,GB,479,0
2023-11-12,IN,170,0
2023-11-12,JP,195,1
2023-11-12,TR,65,0
2023-11-12,US,245,0
